FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,机组成员1,,,机组成员2,,
FB651,8/13/2019,7:40,GKS,8/13/2019,8:55,TGD,1,0,0,0,1,0
FB651,8/15/2019,7:25,TGD,8/15/2019,9:15,FBX,1,0,0,0,1,0
FB651,8/16/2019,7:30,FBX,8/16/2019,8:45,GKS,1,0,0,0,1,0
FB651,8/17/2019,7:40,GKS,8/17/2019,8:55,TGD,1,0,0,0,1,0
FB451,8/18/2019,7:25,TGD,8/18/2019,9:15,FBX,1,0,0,0,1,0
FB432,8/19/2019,7:30,FBX,8/19/2019,8:45,GKS,1,0,0,0,1,0
FB432,8/20/2019,7:40,GKS,8/20/2019,8:55,TGD,1,0,0,0,1,0
FB432,8/21/2019,7:25,TGD,8/21/2019,8:40,SXJ,1,0,0,0,1,0
FB432,8/22/2019,7:10,SXJ,8/22/2019,8:25,TGD,1,0,0,0,1,0
FB432,8/23/2019,7:25,TGD,8/23/2019,8:40,SXJ,1,0,0,0,1,0
FB432,8/24/2019,7:10,SXJ,8/24/2019,8:25,TGD,1,0,0,0,1,0
FB463,8/25/2019,7:25,TGD,8/25/2019,8:40,SXJ,1,0,0,0,1,0
FB492,8/26/2019,7:10,SXJ,8/26/2019,8:25,TGD,1,0,0,0,1,0
FB492,8/27/2019,7:25,TGD,8/27/2019,8:40,SXJ,1,0,0,0,1,0
FB492,8/28/2019,7:10,SXJ,8/28/2019,8:25,TGD,1,0,0,0,1,0
FB492,8/29/2019,7:25,TGD,8/29/2019,9:15,TUK,1,0,0,0,1,0
FB492,8/29/2019,10:00,TUK,8/29/2019,11:45,TGD,1,0,0,0,1,0
FB492,8/30/2019,7:35,TGD,8/30/2019,10:05,SXA,1,0,0,0,1,0
FB1747,8/31/2019,6:35,SXA,8/31/2019,8:30,HOM,1,0,0,0,1,0
FB454,8/31/2019,8:40,HOM,8/31/2019,11:05,HUK,1,0,0,0,1,0
FB90,8/31/2019,12:20,HUK,8/31/2019,15:15,TGD,1,0,0,0,1,0
FB71,8/31/2019,16:00,TGD,8/31/2019,17:30,NOU,1,0,0,0,1,0
FB74,8/31/2019,17:30,NOU,8/31/2019,19:05,TGD,1,0,0,0,1,0
,任务环40,,,,,,,,,,,
,,,,,,,,,,,,
FB652,8/3/2019,7:25,TGD,8/3/2019,9:15,FBX,1,0,0,0,1,0
FB652,8/4/2019,7:30,FBX,8/4/2019,8:45,GKS,1,0,0,0,1,0
FB652,8/5/2019,7:40,GKS,8/5/2019,8:55,TGD,1,0,0,0,1,0
FB241,8/6/2019,7:25,TGD,8/6/2019,9:15,FBX,1,0,0,0,1,0
FB241,8/7/2019,7:30,FBX,8/7/2019,8:45,GKS,1,0,0,0,1,0
FB241,8/8/2019,7:40,GKS,8/8/2019,8:55,TGD,1,0,0,0,1,0
FB241,8/9/2019,7:25,TGD,8/9/2019,9:15,FBX,1,0,0,0,1,0
FB651,8/10/2019,7:30,FBX,8/10/2019,8:45,GKS,1,0,0,0,1,0
FB651,8/11/2019,7:40,GKS,8/11/2019,8:55,TGD,1,0,0,0,1,0
FB651,8/12/2019,7:25,TGD,8/12/2019,9:15,FBX,1,0,0,0,1,0
FB451,8/13/2019,7:30,FBX,8/13/2019,8:45,GKS,1,0,0,0,1,0
FB451,8/14/2019,7:40,GKS,8/14/2019,8:55,TGD,1,0,0,0,1,0
FB451,8/15/2019,7:25,TGD,8/15/2019,8:40,SXJ,1,0,0,0,1,0
FB451,8/16/2019,7:10,SXJ,8/16/2019,8:25,TGD,1,0,0,0,1,0
FB451,8/17/2019,7:25,TGD,8/17/2019,8:40,SXJ,1,0,0,0,1,0
FB451,8/18/2019,7:10,SXJ,8/18/2019,8:25,TGD,1,0,0,0,1,0
FB451,8/19/2019,7:25,TGD,8/19/2019,8:40,SXJ,1,0,0,0,1,0
FB451,8/20/2019,7:10,SXJ,8/20/2019,8:25,TGD,1,0,0,0,1,0
FB432,8/21/2019,7:25,TGD,8/21/2019,9:15,TUK,1,0,0,0,1,0
FB432,8/21/2019,10:00,TUK,8/21/2019,11:45,TGD,1,0,0,0,1,0
FB432,8/22/2019,7:25,TGD,8/22/2019,9:15,TUK,1,0,0,0,1,0
FB432,8/22/2019,10:00,TUK,8/22/2019,11:45,TGD,1,0,0,0,1,0
FB1891,8/23/2019,7:25,TGD,8/23/2019,9:15,TUK,1,0,0,0,1,0
FB601,8/23/2019,10:00,TUK,8/23/2019,11:45,TGD,1,0,0,0,1,0
FB492,8/24/2019,7:25,TGD,8/24/2019,9:15,TUK,1,0,0,0,1,0
FB492,8/24/2019,10:00,TUK,8/24/2019,11:45,TGD,1,0,0,0,1,0
FB492,8/25/2019,7:25,TGD,8/25/2019,9:15,TUK,1,0,0,0,1,0
FB492,8/25/2019,10:00,TUK,8/25/2019,11:45,TGD,1,0,0,0,1,0
FB602,8/26/2019,7:25,TGD,8/26/2019,9:15,TUK,1,0,0,0,1,0
FB1892,8/26/2019,10:00,TUK,8/26/2019,11:45,TGD,1,0,0,0,1,0
FB981,8/27/2019,7:25,TGD,8/27/2019,9:15,TUK,1,0,0,0,1,0
FB454,8/27/2019,10:00,TUK,8/27/2019,11:45,TGD,1,0,0,0,1,0
FB454,8/28/2019,7:25,TGD,8/28/2019,9:15,TUK,1,0,0,0,1,0
FB454,8/28/2019,10:00,TUK,8/28/2019,11:45,TGD,1,0,0,0,1,0
FB454,8/29/2019,7:30,TGD,8/29/2019,8:25,TAN,1,0,0,0,1,0
FB454,8/29/2019,9:00,TAN,8/29/2019,9:55,TGD,1,0,0,0,1,0
FB454,8/30/2019,7:35,TGD,8/30/2019,9:15,XMH,1,0,0,0,1,0
FB454,8/31/2019,8:05,XMH,8/31/2019,9:45,TGD,1,0,0,0,1,0
FB454,8/31/2019,9:50,TGD,8/31/2019,11:40,TUK,1,0,0,0,1,0
FB982,8/31/2019,12:15,TUK,8/31/2019,14:00,TGD,1,0,0,0,1,0
FB27,8/31/2019,14:00,TGD,8/31/2019,15:05,HOM,1,0,0,0,1,0
FB777,8/31/2019,15:45,HOM,8/31/2019,17:35,NOU,1,0,0,0,1,0
FB76,8/31/2019,18:30,NOU,8/31/2019,20:05,TGD,1,0,0,0,1,0
,任务环41,,,,,,,,,,,
,,,,,,,,,,,,
FB1200,8/1/2019,7:25,TGD,8/1/2019,8:40,SXJ,1,0,0,0,1,0
FB652,8/2/2019,7:10,SXJ,8/2/2019,8:25,TGD,1,0,0,0,1,0
FB652,8/3/2019,7:25,TGD,8/3/2019,8:40,SXJ,1,0,0,0,1,0
FB652,8/4/2019,7:10,SXJ,8/4/2019,8:25,TGD,1,0,0,0,1,0
FB652,8/5/2019,7:25,TGD,8/5/2019,8:40,SXJ,1,0,0,0,1,0
FB652,8/6/2019,7:10,SXJ,8/6/2019,8:25,TGD,1,0,0,0,1,0
FB652,8/7/2019,7:25,TGD,8/7/2019,8:40,SXJ,1,0,0,0,1,0
FB652,8/8/2019,7:10,SXJ,8/8/2019,8:25,TGD,1,0,0,0,1,0
FB652,8/9/2019,7:25,TGD,8/9/2019,8:40,SXJ,1,0,0,0,1,0
FB652,8/10/2019,7:10,SXJ,8/10/2019,8:25,TGD,1,0,0,0,1,0
FB652,8/11/2019,7:25,TGD,8/11/2019,8:40,SXJ,1,0,0,0,1,0
FB651,8/12/2019,7:10,SXJ,8/12/2019,8:25,TGD,1,0,0,0,1,0
FB651,8/13/2019,7:25,TGD,8/13/2019,8:40,SXJ,1,0,0,0,1,0
FB651,8/14/2019,7:10,SXJ,8/14/2019,8:25,TGD,1,0,0,0,1,0
FB651,8/16/2019,7:25,TGD,8/16/2019,8:40,SXJ,1,0,0,0,1,0
FB651,8/17/2019,7:10,SXJ,8/17/2019,8:25,TGD,1,0,0,0,1,0
FB651,8/18/2019,7:25,TGD,8/18/2019,8:40,SXJ,1,0,0,0,1,0
FB651,8/19/2019,7:10,SXJ,8/19/2019,8:25,TGD,1,0,0,0,1,0
FB651,8/20/2019,7:25,TGD,8/20/2019,8:40,SXJ,1,0,0,0,1,0
FB651,8/21/2019,7:10,SXJ,8/21/2019,8:25,TGD,1,0,0,0,1,0
FB651,8/22/2019,7:30,TGD,8/22/2019,8:25,TAN,1,0,0,0,1,0
FB1891,8/22/2019,9:00,TAN,8/22/2019,9:55,TGD,1,0,0,0,1,0
FB1891,8/23/2019,7:30,TGD,8/23/2019,8:25,TAN,1,0,0,0,1,0
FB1891,8/23/2019,9:00,TAN,8/23/2019,9:55,TGD,1,0,0,0,1,0
FB1891,8/24/2019,7:30,TGD,8/24/2019,8:25,TAN,1,0,0,0,1,0
FB1891,8/24/2019,9:00,TAN,8/24/2019,9:55,TGD,1,0,0,0,1,0
FB1891,8/25/2019,7:30,TGD,8/25/2019,8:25,TAN,1,0,0,0,1,0
FB1891,8/25/2019,9:00,TAN,8/25/2019,9:55,TGD,1,0,0,0,1,0
FB463,8/26/2019,7:30,TGD,8/26/2019,8:25,TAN,1,0,0,0,1,0
FB1702,8/26/2019,9:00,TAN,8/26/2019,9:55,TGD,1,0,0,0,1,0
FB1892,8/27/2019,7:30,TGD,8/27/2019,8:25,TAN,1,0,0,0,1,0
FB1892,8/27/2019,9:00,TAN,8/27/2019,9:55,TGD,1,0,0,0,1,0
FB1892,8/28/2019,7:30,TGD,8/28/2019,8:25,TAN,1,0,0,0,1,0
FB1892,8/28/2019,9:00,TAN,8/28/2019,9:55,TGD,1,0,0,0,1,0
FB1892,8/29/2019,7:35,TGD,8/29/2019,10:05,SXA,1,0,0,0,1,0
FB1892,8/30/2019,7:05,SXA,8/30/2019,8:40,FBX,1,0,0,0,1,0
FB1892,8/31/2019,8:00,FBX,8/31/2019,9:05,HOM,1,0,0,0,1,0
FB1795,8/31/2019,9:15,HOM,8/31/2019,11:20,MMC,1,0,0,0,1,0
FB1796,8/31/2019,12:00,MMC,8/31/2019,14:25,HOM,1,0,0,0,1,0
FB34,8/31/2019,17:00,HOM,8/31/2019,18:15,TGD,1,0,0,0,1,0
,任务环42,,,,,,,,,,,
,,,,,,,,,,,,
FB1200,8/2/2019,7:25,TGD,8/2/2019,8:40,SXJ,1,0,0,0,1,0
FB1200,8/3/2019,7:10,SXJ,8/3/2019,8:25,TGD,1,0,0,0,1,0
FB652,8/4/2019,7:25,TGD,8/4/2019,8:40,SXJ,1,0,0,0,1,0
FB652,8/5/2019,7:10,SXJ,8/5/2019,8:25,TGD,1,0,0,0,1,0
FB652,8/6/2019,7:25,TGD,8/6/2019,8:40,SXJ,1,0,0,0,1,0
FB652,8/7/2019,7:10,SXJ,8/7/2019,8:25,TGD,1,0,0,0,1,0
FB652,8/8/2019,7:25,TGD,8/8/2019,8:40,SXJ,1,0,0,0,1,0
FB652,8/9/2019,7:10,SXJ,8/9/2019,8:25,TGD,1,0,0,0,1,0
FB652,8/10/2019,7:25,TGD,8/10/2019,8:40,SXJ,1,0,0,0,1,0
FB651,8/11/2019,7:10,SXJ,8/11/2019,8:25,TGD,1,0,0,0,1,0
FB651,8/12/2019,7:25,TGD,8/12/2019,8:40,SXJ,1,0,0,0,1,0
FB651,8/13/2019,7:10,SXJ,8/13/2019,8:25,TGD,1,0,0,0,1,0
FB651,8/14/2019,7:25,TGD,8/14/2019,8:40,SXJ,1,0,0,0,1,0
FB651,8/15/2019,7:10,SXJ,8/15/2019,8:25,TGD,1,0,0,0,1,0
FB651,8/16/2019,7:25,TGD,8/16/2019,9:15,TUK,1,0,0,0,1,0
FB651,8/16/2019,10:00,TUK,8/16/2019,11:45,TGD,1,0,0,0,1,0
FB451,8/17/2019,7:25,TGD,8/17/2019,9:15,TUK,1,0,0,0,1,0
FB451,8/17/2019,10:00,TUK,8/17/2019,11:45,TGD,1,0,0,0,1,0
FB451,8/18/2019,7:25,TGD,8/18/2019,9:15,TUK,1,0,0,0,1,0
FB451,8/18/2019,10:00,TUK,8/18/2019,11:45,TGD,1,0,0,0,1,0
FB451,8/19/2019,7:25,TGD,8/19/2019,9:15,TUK,1,0,0,0,1,0
FB1891,8/19/2019,10:00,TUK,8/19/2019,11:45,TGD,1,0,0,0,1,0
FB463,8/20/2019,7:25,TGD,8/20/2019,9:15,TUK,1,0,0,0,1,0
FB463,8/20/2019,10:00,TUK,8/20/2019,11:45,TGD,1,0,0,0,1,0
FB532,8/21/2019,7:30,TGD,8/21/2019,8:25,TAN,1,0,0,0,1,0
FB531,8/21/2019,9:00,TAN,8/21/2019,9:55,TGD,1,0,0,0,1,0
FB2176,8/22/2019,7:35,TGD,8/22/2019,10:05,SXA,1,0,0,0,1,0
FB2176,8/23/2019,7:05,SXA,8/23/2019,8:40,FBX,1,0,0,0,1,0
FB1702,8/24/2019,8:00,FBX,8/24/2019,9:05,HOM,1,0,0,0,1,0
FB1702,8/25/2019,7:50,HOM,8/25/2019,9:10,TGD,1,0,0,0,1,0
FB55,8/26/2019,7:35,TGD,8/26/2019,10:05,SXA,1,0,0,0,1,0
FB1892,8/27/2019,7:05,SXA,8/27/2019,8:40,FBX,1,0,0,0,1,0
FB454,8/28/2019,8:00,FBX,8/28/2019,9:05,HOM,1,0,0,0,1,0
FB454,8/29/2019,7:50,HOM,8/29/2019,9:10,TGD,1,0,0,0,1,0
FB454,8/30/2019,7:45,TGD,8/30/2019,9:00,OAX,1,0,0,0,1,0
FB454,8/31/2019,7:35,OAX,8/31/2019,8:55,TGD,1,0,0,0,1,0
FB454,8/31/2019,9:00,TGD,8/31/2019,10:35,NOU,1,0,0,0,1,0
FB1693,8/31/2019,10:50,NOU,8/31/2019,14:25,SXA,1,0,0,0,1,0
FB1622,8/31/2019,14:40,SXA,8/31/2019,16:35,OAX,1,0,0,0,1,0
FB538,8/31/2019,17:40,OAX,8/31/2019,19:00,TGD,1,0,0,0,1,0
,任务环43,,,,,,,,,,,
,,,,,,,,,,,,
FB1200,8/1/2019,7:25,TGD,8/1/2019,9:15,TUK,1,0,0,0,1,0
FB1200,8/1/2019,10:00,TUK,8/1/2019,11:45,TGD,1,0,0,0,1,0
FB451,8/2/2019,7:25,TGD,8/2/2019,9:15,TUK,1,0,0,0,1,0
FB451,8/2/2019,10:00,TUK,8/2/2019,11:45,TGD,1,0,0,0,1,0
FB451,8/3/2019,7:25,TGD,8/3/2019,9:15,TUK,1,0,0,0,1,0
FB451,8/3/2019,10:00,TUK,8/3/2019,11:45,TGD,1,0,0,0,1,0
FB451,8/4/2019,7:25,TGD,8/4/2019,9:15,TUK,1,0,0,0,1,0
FB451,8/4/2019,10:00,TUK,8/4/2019,11:45,TGD,1,0,0,0,1,0
FB451,8/5/2019,7:25,TGD,8/5/2019,9:15,TUK,1,0,0,0,1,0
FB451,8/5/2019,10:00,TUK,8/5/2019,11:45,TGD,1,0,0,0,1,0
FB451,8/6/2019,7:25,TGD,8/6/2019,9:15,TUK,1,0,0,0,1,0
FB451,8/6/2019,10:00,TUK,8/6/2019,11:45,TGD,1,0,0,0,1,0
FB451,8/7/2019,7:25,TGD,8/7/2019,9:15,TUK,1,0,0,0,1,0
FB451,8/7/2019,10:00,TUK,8/7/2019,11:45,TGD,1,0,0,0,1,0
FB451,8/8/2019,7:25,TGD,8/8/2019,9:15,TUK,1,0,0,0,1,0
FB451,8/8/2019,10:00,TUK,8/8/2019,11:45,TGD,1,0,0,0,1,0
FB451,8/9/2019,7:25,TGD,8/9/2019,9:15,TUK,1,0,0,0,1,0
FB1891,8/9/2019,10:00,TUK,8/9/2019,11:45,TGD,1,0,0,0,1,0
FB1891,8/10/2019,7:25,TGD,8/10/2019,9:15,TUK,1,0,0,0,1,0
FB1891,8/10/2019,10:00,TUK,8/10/2019,11:45,TGD,1,0,0,0,1,0
FB1891,8/11/2019,7:25,TGD,8/11/2019,9:15,TUK,1,0,0,0,1,0
FB1891,8/11/2019,10:00,TUK,8/11/2019,11:45,TGD,1,0,0,0,1,0
FB463,8/12/2019,7:25,TGD,8/12/2019,9:15,TUK,1,0,0,0,1,0
FB463,8/12/2019,10:00,TUK,8/12/2019,11:45,TGD,1,0,0,0,1,0
FB2176,8/13/2019,7:25,TGD,8/13/2019,9:15,TUK,1,0,0,0,1,0
FB421,8/13/2019,10:00,TUK,8/13/2019,11:45,TGD,1,0,0,0,1,0
FB421,8/14/2019,7:25,TGD,8/14/2019,9:15,TUK,1,0,0,0,1,0
FB1702,8/14/2019,10:00,TUK,8/14/2019,11:45,TGD,1,0,0,0,1,0
FB1702,8/15/2019,7:25,TGD,8/15/2019,9:15,TUK,1,0,0,0,1,0
FB1702,8/15/2019,10:00,TUK,8/15/2019,11:45,TGD,1,0,0,0,1,0
FB242,8/16/2019,7:30,TGD,8/16/2019,8:25,TAN,1,0,0,0,1,0
FB1892,8/16/2019,9:00,TAN,8/16/2019,9:55,TGD,1,0,0,0,1,0
FB1892,8/17/2019,7:30,TGD,8/17/2019,8:25,TAN,1,0,0,0,1,0
FB1892,8/17/2019,9:00,TAN,8/17/2019,9:55,TGD,1,0,0,0,1,0
FB1892,8/18/2019,7:30,TGD,8/18/2019,8:25,TAN,1,0,0,0,1,0
FB1892,8/18/2019,9:00,TAN,8/18/2019,9:55,TGD,1,0,0,0,1,0
FB59,8/19/2019,7:30,TGD,8/19/2019,8:25,TAN,1,0,0,0,1,0
FB454,8/19/2019,9:00,TAN,8/19/2019,9:55,TGD,1,0,0,0,1,0
FB454,8/20/2019,7:30,TGD,8/20/2019,8:25,TAN,1,0,0,0,1,0
FB454,8/20/2019,9:00,TAN,8/20/2019,9:55,TGD,1,0,0,0,1,0
FB454,8/21/2019,7:35,TGD,8/21/2019,10:05,SXA,1,0,0,0,1,0
FB454,8/22/2019,7:05,SXA,8/22/2019,8:40,FBX,1,0,0,0,1,0
FB454,8/23/2019,8:00,FBX,8/23/2019,9:05,HOM,1,0,0,0,1,0
FB454,8/24/2019,7:50,HOM,8/24/2019,9:10,TGD,1,0,0,0,1,0
FB454,8/25/2019,7:35,TGD,8/25/2019,10:05,SXA,1,0,0,0,1,0
FB454,8/26/2019,7:05,SXA,8/26/2019,8:40,FBX,1,0,0,0,1,0
FB454,8/27/2019,8:00,FBX,8/27/2019,9:05,HOM,1,0,0,0,1,0
FB454,8/28/2019,8:00,HOM,8/28/2019,9:15,FBX,1,0,0,0,1,0
FB454,8/29/2019,8:00,FBX,8/29/2019,9:05,HOM,1,0,0,0,1,0
FB454,8/30/2019,8:00,HOM,8/30/2019,9:15,FBX,1,0,0,0,1,0
FB454,8/31/2019,8:00,FBX,8/31/2019,9:45,TGD,1,0,0,0,1,0
FB454,8/31/2019,10:00,TGD,8/31/2019,11:35,NOU,1,0,0,0,1,0
FB1142,8/31/2019,11:50,NOU,8/31/2019,13:40,HOM,1,0,0,0,1,0
FB34,8/31/2019,17:00,HOM,8/31/2019,18:15,TGD,1,0,0,0,1,0
,任务环44,,,,,,,,,,,
,,,,,,,,,,,,
FB8560,8/1/2019,7:30,TGD,8/1/2019,8:25,TAN,1,0,0,0,1,0
FB8560,8/1/2019,9:00,TAN,8/1/2019,9:55,TGD,1,0,0,0,1,0
FB1200,8/2/2019,7:30,TGD,8/2/2019,8:25,TAN,1,0,0,0,1,0
FB1200,8/2/2019,9:00,TAN,8/2/2019,9:55,TGD,1,0,0,0,1,0
FB1891,8/3/2019,7:30,TGD,8/3/2019,8:25,TAN,1,0,0,0,1,0
FB1891,8/3/2019,9:00,TAN,8/3/2019,9:55,TGD,1,0,0,0,1,0
FB1891,8/4/2019,7:30,TGD,8/4/2019,8:25,TAN,1,0,0,0,1,0
FB1891,8/4/2019,9:00,TAN,8/4/2019,9:55,TGD,1,0,0,0,1,0
FB1891,8/5/2019,7:30,TGD,8/5/2019,8:25,TAN,1,0,0,0,1,0
FB1891,8/5/2019,9:00,TAN,8/5/2019,9:55,TGD,1,0,0,0,1,0
FB1891,8/6/2019,7:30,TGD,8/6/2019,8:25,TAN,1,0,0,0,1,0
FB1891,8/6/2019,9:00,TAN,8/6/2019,9:55,TGD,1,0,0,0,1,0
FB1891,8/7/2019,7:30,TGD,8/7/2019,8:25,TAN,1,0,0,0,1,0
FB1891,8/7/2019,9:00,TAN,8/7/2019,9:55,TGD,1,0,0,0,1,0
FB1891,8/8/2019,7:30,TGD,8/8/2019,8:25,TAN,1,0,0,0,1,0
FB1891,8/8/2019,9:00,TAN,8/8/2019,9:55,TGD,1,0,0,0,1,0
FB1891,8/9/2019,7:30,TGD,8/9/2019,8:25,TAN,1,0,0,0,1,0
FB1891,8/9/2019,9:00,TAN,8/9/2019,9:55,TGD,1,0,0,0,1,0
FB1891,8/10/2019,7:30,TGD,8/10/2019,8:25,TAN,1,0,0,0,1,0
FB463,8/10/2019,9:00,TAN,8/10/2019,9:55,TGD,1,0,0,0,1,0
FB463,8/11/2019,7:30,TGD,8/11/2019,8:25,TAN,1,0,0,0,1,0
FB463,8/11/2019,9:00,TAN,8/11/2019,9:55,TGD,1,0,0,0,1,0
FB463,8/12/2019,7:30,TGD,8/12/2019,8:25,TAN,1,0,0,0,1,0
FB2176,8/12/2019,9:00,TAN,8/12/2019,9:55,TGD,1,0,0,0,1,0
FB2176,8/13/2019,7:30,TGD,8/13/2019,8:25,TAN,1,0,0,0,1,0
FB2176,8/13/2019,9:00,TAN,8/13/2019,9:55,TGD,1,0,0,0,1,0
FB1702,8/14/2019,7:30,TGD,8/14/2019,8:25,TAN,1,0,0,0,1,0
FB1702,8/14/2019,9:00,TAN,8/14/2019,9:55,TGD,1,0,0,0,1,0
FB16,8/15/2019,7:30,TGD,8/15/2019,8:25,TAN,1,0,0,0,1,0
FB1892,8/15/2019,9:00,TAN,8/15/2019,9:55,TGD,1,0,0,0,1,0
FB1892,8/16/2019,7:35,TGD,8/16/2019,10:05,SXA,1,0,0,0,1,0
FB1892,8/17/2019,6:35,SXA,8/17/2019,8:30,HOM,1,0,0,0,1,0
FB1892,8/18/2019,7:50,HOM,8/18/2019,9:10,TGD,1,0,0,0,1,0
FB1892,8/19/2019,7:35,TGD,8/19/2019,10:05,SXA,1,0,0,0,1,0
FB1892,8/20/2019,6:35,SXA,8/20/2019,8:30,HOM,1,0,0,0,1,0
FB1892,8/21/2019,7:50,HOM,8/21/2019,9:10,TGD,1,0,0,0,1,0
FB1892,8/23/2019,7:35,TGD,8/23/2019,10:05,SXA,1,0,0,0,1,0
FB1892,8/24/2019,7:05,SXA,8/24/2019,8:40,FBX,1,0,0,0,1,0
FB1892,8/25/2019,8:00,FBX,8/25/2019,9:05,HOM,1,0,0,0,1,0
FB1892,8/26/2019,7:50,HOM,8/26/2019,9:10,TGD,1,0,0,0,1,0
FB1892,8/27/2019,7:35,TGD,8/27/2019,10:05,SXA,1,0,0,0,1,0
FB1892,8/28/2019,7:05,SXA,8/28/2019,8:40,FBX,1,0,0,0,1,0
FB1892,8/30/2019,8:00,FBX,8/30/2019,9:05,HOM,1,0,0,0,1,0
FB1892,8/31/2019,8:00,HOM,8/31/2019,9:15,TGD,1,0,0,0,1,0
FB57,8/31/2019,9:30,TGD,8/31/2019,11:05,NOU,1,0,0,0,1,0
FB774,8/31/2019,11:05,NOU,8/31/2019,12:55,HOM,1,0,0,0,1,0
FB34,8/31/2019,17:00,HOM,8/31/2019,18:15,TGD,1,0,0,0,1,0
,任务环45,,,,,,,,,,,
,,,,,,,,,,,,
FB8558,8/1/2019,7:35,TGD,8/1/2019,10:05,SXA,1,0,0,0,1,0
FB8560,8/2/2019,4:50,SXA,8/2/2019,7:00,TGD,1,0,0,0,1,0
FB8560,8/2/2019,7:35,TGD,8/2/2019,10:05,SXA,1,0,0,0,1,0
FB8560,8/3/2019,6:35,SXA,8/3/2019,8:30,HOM,1,0,0,0,1,0
FB8560,8/4/2019,7:30,HOM,8/4/2019,8:45,TGD,1,0,0,0,1,0
FB8560,8/5/2019,7:35,TGD,8/5/2019,10:05,SXA,1,0,0,0,1,0
FB1200,8/6/2019,6:35,SXA,8/6/2019,8:30,HOM,1,0,0,0,1,0
FB1200,8/15/2019,7:30,HOM,8/15/2019,8:45,TGD,1,0,0,0,1,0
FB1200,8/17/2019,7:35,TGD,8/17/2019,10:05,SXA,1,0,0,0,1,0
FB1200,8/18/2019,7:05,SXA,8/18/2019,8:40,FBX,1,0,0,0,1,0
FB14,8/19/2019,8:00,FBX,8/19/2019,9:05,HOM,1,0,0,0,1,0
FB14,8/20/2019,7:50,HOM,8/20/2019,9:10,TGD,1,0,0,0,1,0
FB463,8/24/2019,7:35,TGD,8/24/2019,10:05,SXA,1,0,0,0,1,0
FB463,8/25/2019,7:05,SXA,8/25/2019,8:40,FBX,1,0,0,0,1,0
FB463,8/26/2019,8:00,FBX,8/26/2019,9:05,HOM,1,0,0,0,1,0
FB463,8/27/2019,7:50,HOM,8/27/2019,9:10,TGD,1,0,0,0,1,0
FB463,8/28/2019,7:35,TGD,8/28/2019,10:05,SXA,1,0,0,0,1,0
FB463,8/29/2019,7:05,SXA,8/29/2019,8:40,FBX,1,0,0,0,1,0
FB463,8/30/2019,8:00,FBX,8/30/2019,9:45,TGD,1,0,0,0,1,0
FB463,8/31/2019,7:50,TGD,8/31/2019,8:55,AXO,1,0,0,0,1,0
FB463,8/31/2019,9:40,AXO,8/31/2019,10:50,TGD,1,0,0,0,1,0
FB463,8/31/2019,11:00,TGD,8/31/2019,12:40,NOU,1,0,0,0,1,0
FB601,8/31/2019,13:05,NOU,8/31/2019,14:50,TGD,1,0,0,0,1,0
FB601,8/31/2019,15:00,TGD,8/31/2019,16:25,MYJ,1,0,0,0,1,0
FB601,8/31/2019,17:15,MYJ,8/31/2019,18:50,TGD,1,0,0,0,1,0
,任务环46,,,,,,,,,,,
,,,,,,,,,,,,
FB601,8/3/2019,7:35,TGD,8/3/2019,10:05,SXA,1,0,0,0,1,0
FB401,8/8/2019,6:35,SXA,8/8/2019,8:30,HOM,1,0,0,0,1,0
FB2176,8/9/2019,7:50,HOM,8/9/2019,9:10,TGD,1,0,0,0,1,0
FB2176,8/10/2019,7:35,TGD,8/10/2019,10:05,SXA,1,0,0,0,1,0
FB2176,8/13/2019,6:35,SXA,8/13/2019,8:30,HOM,1,0,0,0,1,0
FB2176,8/14/2019,7:50,HOM,8/14/2019,9:10,TGD,1,0,0,0,1,0
FB2176,8/15/2019,7:35,TGD,8/15/2019,10:05,SXA,1,0,0,0,1,0
FB2176,8/16/2019,6:35,SXA,8/16/2019,8:30,HOM,1,0,0,0,1,0
FB313,8/17/2019,7:50,HOM,8/17/2019,9:10,TGD,1,0,0,0,1,0
FB1702,8/18/2019,7:35,TGD,8/18/2019,10:05,SXA,1,0,0,0,1,0
FB1702,8/19/2019,7:05,SXA,8/19/2019,8:40,FBX,1,0,0,0,1,0
FB1702,8/20/2019,8:00,FBX,8/20/2019,9:05,HOM,1,0,0,0,1,0
FB242,8/22/2019,7:50,HOM,8/22/2019,9:10,TGD,1,0,0,0,1,0
FB602,8/23/2019,7:35,TGD,8/23/2019,9:15,XMH,1,0,0,0,1,0
FB602,8/24/2019,8:05,XMH,8/24/2019,9:45,TGD,1,0,0,0,1,0
FB602,8/25/2019,7:35,TGD,8/25/2019,9:15,XMH,1,0,0,0,1,0
FB602,8/26/2019,8:05,XMH,8/26/2019,9:45,TGD,1,0,0,0,1,0
FB316,8/27/2019,7:35,TGD,8/27/2019,9:15,XMH,1,0,0,0,1,0
FB404,8/28/2019,8:05,XMH,8/28/2019,9:45,TGD,1,0,0,0,1,0
FB469,8/29/2019,7:35,TGD,8/29/2019,9:15,XMH,1,0,0,0,1,0
FB61,8/30/2019,8:05,XMH,8/30/2019,9:45,TGD,1,0,0,0,1,0
FB2154,8/31/2019,7:55,TGD,8/31/2019,8:50,OSY,1,0,0,0,1,0
FB593,8/31/2019,9:35,OSY,8/31/2019,10:45,TGD,1,0,0,0,1,0
